Temperature (K)	Resistance (Ohms)	Timestamp	Current (A)	Count	Delay (s)	StDev (Ohms)	StDev (V)	
7.470500000000	2.587709368527	3779298496.099753380000	0.000010000000	300.000000000000	0.002000000000	0.002336358027	0.000000023364
7.447500000000	2.587596560867	3779298527.560486790000	0.000010000000	300.000000000000	0.002000000000	0.003321161723	0.000000033212
7.429000000000	2.587078394451	3779298576.696851250000	0.000010000000	300.000000000000	0.002000000000	0.002986158351	0.000000029862
7.417000000000	2.588015301929	3779298608.128307340000	0.000010000000	300.000000000000	0.002000000000	0.002605122446	0.000000026051
7.408500000000	2.587869685158	3779298639.561428070000	0.000010000000	300.000000000000	0.002000000000	0.002062763872	0.000000020628
7.407000000000	2.587734690072	3779298671.009930130000	0.000010000000	300.000000000000	0.002000000000	0.002210811302	0.000000022108
7.411500000000	2.587973349970	3779298702.444632050000	0.000010000000	300.000000000000	0.002000000000	0.002547492408	0.000000025475
7.418500000000	2.587823497379	3779298733.883319380000	0.000010000000	300.000000000000	0.002000000000	0.002184691813	0.000000021847
7.408000000000	2.587879878774	3779298765.333165170000	0.000010000000	300.000000000000	0.002000000000	0.001606716167	0.000000016067
7.412000000000	2.587493482376	3779298801.787806510000	0.000010000000	300.000000000000	0.002000000000	0.002168610943	0.000000021686
7.409500000000	2.587766699435	3779298833.225786210000	0.000010000000	300.000000000000	0.002000000000	0.001720057958	0.000000017201
7.927500000000	2.587908250158	3779298865.820238110000	0.000010000000	300.000000000000	0.002000000000	0.001595823903	0.000000015958
7.992000000000	2.588141966044	3779298897.255010600000	0.000010000000	300.000000000000	0.002000000000	0.001992164013	0.000000019922
